train/loss_step,train/L2_step,train/L1_step,epoch,step,val/loss_step,val/L2_step,val/L1_step,val/loss_epoch,val/L2_epoch,val/L1_epoch,train/loss_epoch,train/L2_epoch,train/L1_epoch
,,,,89,0.11735574901103973,0.059295348823070526,0.11735574901103973,,,,,,
,,,,90,0.12142543494701385,0.05816561356186867,0.12142543494701385,,,,,,
,,,,91,0.15342113375663757,0.09613043069839478,0.15342113375663757,,,,,,
,,,,92,0.10382978618144989,0.0516074076294899,0.10382978618144989,,,,,,
,,,,93,0.08347687870264053,0.035030052065849304,0.08347687870264053,,,,,,
,,,,94,0.1130884513258934,0.06786543130874634,0.1130884513258934,,,,,,
,,,,95,0.12134604156017303,0.07235877960920334,0.12134604156017303,,,,,,
,,,,96,0.0884980708360672,0.04260294511914253,0.0884980708360672,,,,,,
,,,,97,0.07294139266014099,0.03129156678915024,0.07294139266014099,,,,,,
,,,,98,0.11496595293283463,0.06603780388832092,0.11496595293283463,,,,,,
,,,,99,0.08347969502210617,0.03373688831925392,0.08347969502210617,,,,,,
,,,,100,0.0987938866019249,0.05250879377126694,0.0987938866019249,,,,,,
,,,,101,0.09612606465816498,0.04733619838953018,0.09612606465816498,,,,,,
,,,,102,0.08493378758430481,0.037769950926303864,0.08493378758430481,,,,,,
,,,,103,0.12254039198160172,0.07012653350830078,0.12254039198160172,,,,,,
,,,,104,0.05659972131252289,0.013341163285076618,0.05659972131252289,,,,,,
,,,,105,0.08569192886352539,0.03586646914482117,0.08569192886352539,,,,,,
,,,,106,0.10697547346353531,0.0534014031291008,0.10697547346353531,,,,,,
,,,,107,0.11101118475198746,0.05581612512469292,0.11101118475198746,,,,,,
,,,,108,0.09952644258737564,0.04923904314637184,0.09952644258737564,,,,,,
,,,,109,0.10591689497232437,0.06010204553604126,0.10591689497232437,,,,,,
,,,,110,0.102897509932518,0.04994243010878563,0.102897509932518,,,,,,
,,,,111,0.08910167217254639,0.04665245860815048,0.08910167217254639,,,,,,
,,,,112,0.10119995474815369,0.05843990668654442,0.10119995474815369,,,,,,
,,,,113,0.1621856838464737,0.11309398710727692,0.1621856838464737,,,,,,
,,,,114,0.07316350936889648,0.024501584470272064,0.07316350936889648,,,,,,
,,,,115,0.09230166673660278,0.0403796024620533,0.09230166673660278,,,,,,
,,,,116,0.09403102099895477,0.042584486305713654,0.09403102099895477,,,,,,
,,,,117,0.10441316664218903,0.051406942307949066,0.10441316664218903,,,,,,
,,,,118,0.09926998615264893,0.0422433465719223,0.09926998615264893,,,,,,
,,,,119,0.08439336717128754,0.037385329604148865,0.08439336717128754,,,,,,
,,,,120,0.11170575022697449,0.05647282674908638,0.11170575022697449,,,,,,
,,,,121,0.09441958367824554,0.045650552958250046,0.09441958367824554,,,,,,
,,,,122,0.1024893969297409,0.05148027092218399,0.1024893969297409,,,,,,
,,,,123,0.1175263375043869,0.06227903813123703,0.1175263375043869,,,,,,
,,,,124,0.13817259669303894,0.08475786447525024,0.13817259669303894,,,,,,
,,,,125,0.10348828136920929,0.04890771955251694,0.10348828136920929,,,,,,
,,,,126,0.09108611941337585,0.03737128525972366,0.09108611941337585,,,,,,
,,,,127,0.09920760989189148,0.05679061636328697,0.09920760989189148,,,,,,
,,,,128,0.10518281161785126,0.056056246161460876,0.10518281161785126,,,,,,
,,,,129,0.07862839102745056,0.03582984209060669,0.07862839102745056,,,,,,
,,,,130,0.0937107652425766,0.04268161952495575,0.0937107652425766,,,,,,
,,,,131,0.11195747554302216,0.059535831212997437,0.11195747554302216,,,,,,
,,,,132,0.09949670732021332,0.049785155802965164,0.09949670732021332,,,,,,
,,,,133,0.1275826245546341,0.06903061270713806,0.1275826245546341,,,,,,
,,,,134,0.09573695063591003,0.04724033921957016,0.09573695063591003,,,,,,
,,,,135,0.09135836362838745,0.042532846331596375,0.09135836362838745,,,,,,
,,,,136,0.12900733947753906,0.0749492347240448,0.12900733947753906,,,,,,
,,,,137,0.1224617063999176,0.06291056424379349,0.1224617063999176,,,,,,
,,,,138,0.11047425866127014,0.05799431726336479,0.11047425866127014,,,,,,
,,,,139,0.12372729927301407,0.06657936424016953,0.12372729927301407,,,,,,
,,,,140,0.09727194160223007,0.04990231990814209,0.09727194160223007,,,,,,
,,,,141,0.1225055530667305,0.06354241073131561,0.1225055530667305,,,,,,
,,,,142,0.1187121719121933,0.062497578561306,0.1187121719121933,,,,,,
,,,,143,0.09627358615398407,0.0471067950129509,0.09627358615398407,,,,,,
,,,,144,0.10623769462108612,0.06167050451040268,0.10623769462108612,,,,,,
,,,,145,0.14068354666233063,0.09040641784667969,0.14068354666233063,,,,,,
,,,,146,0.1055794209241867,0.05364605784416199,0.1055794209241867,,,,,,
,,,,147,0.11075257509946823,0.05697045102715492,0.11075257509946823,,,,,,
,,,,148,0.10810086131095886,0.05626232922077179,0.10810086131095886,,,,,,
,,,,149,0.09649214893579483,0.04526103287935257,0.09649214893579483,,,,,,
,,,,150,0.1368739902973175,0.08006510883569717,0.1368739902973175,,,,,,
,,,,151,0.08063669502735138,0.030614513903856277,0.08063669502735138,,,,,,
,,,,152,0.11115486919879913,0.057439155876636505,0.11115486919879913,,,,,,
,,,,153,0.14985767006874084,0.10365907847881317,0.14985767006874084,,,,,,
,,,,154,0.11368630826473236,0.055293045938014984,0.11368630826473236,,,,,,
,,,,155,0.11923074722290039,0.06167246028780937,0.11923074722290039,,,,,,
,,,,156,0.10907045751810074,0.05727318674325943,0.10907045751810074,,,,,,
,,,,157,0.11065606772899628,0.056902121752500534,0.11065606772899628,,,,,,
,,,,158,0.07826808094978333,0.02853558585047722,0.07826808094978333,,,,,,
,,,,159,0.1004549190402031,0.05355276167392731,0.1004549190402031,,,,,,
,,,,160,0.1294364631175995,0.07562883198261261,0.1294364631175995,,,,,,
,,,,161,0.1263374239206314,0.06718759983778,0.1263374239206314,,,,,,
,,,,162,0.12015669047832489,0.0645437091588974,0.12015669047832489,,,,,,
,,,,163,0.12138816714286804,0.07357366383075714,0.12138816714286804,,,,,,
,,,,164,0.09261784702539444,0.045737702399492264,0.09261784702539444,,,,,,
,,,,165,0.11315227299928665,0.0713081955909729,0.11315227299928665,,,,,,
,,,,166,0.09842235594987869,0.054498955607414246,0.09842235594987869,,,,,,
,,,,167,0.10449091345071793,0.059680141508579254,0.10449091345071793,,,,,,
,,,,168,0.12414543330669403,0.06847435981035233,0.12414543330669403,,,,,,
,,,,169,0.13290061056613922,0.08067330718040466,0.13290061056613922,,,,,,
,,,,170,0.07622246444225311,0.03066910244524479,0.07622246444225311,,,,,,
,,,,171,0.11127166450023651,0.057282205671072006,0.11127166450023651,,,,,,
,,,,172,0.12206120789051056,0.06689516454935074,0.12206120789051056,,,,,,
,,,,173,0.0776836946606636,0.02723555825650692,0.0776836946606636,,,,,,
,,,,174,0.13354240357875824,0.08531390130519867,0.13354240357875824,,,,,,
,,,,175,0.08863871544599533,0.03680142015218735,0.08863871544599533,,,,,,
,,,,176,0.10138891637325287,0.04886994510889053,0.10138891637325287,,,,,,
,,,,177,0.0882863998413086,0.03184914588928223,0.0882863998413086,,,,,,
,,,,178,0.11004793643951416,0.06234784796833992,0.11004793643951416,,,,,,
,,,,179,0.07628233730792999,0.036997389048337936,0.07628233730792999,,,,,,
,,,,180,0.12938827276229858,0.08714249730110168,0.12938827276229858,,,,,,
,,,,181,0.09981033205986023,0.04972921311855316,0.09981033205986023,,,,,,
,,,,182,0.10171638429164886,0.050408195704221725,0.10171638429164886,,,,,,
,,,,183,0.12928350269794464,0.07267123460769653,0.12928350269794464,,,,,,
,,,,184,0.09320885688066483,0.04932834953069687,0.09320885688066483,,,,,,
,,,,185,0.09194245934486389,0.04217790067195892,0.09194245934486389,,,,,,
,,,,186,0.09925930202007294,0.05485554784536362,0.09925930202007294,,,,,,
,,,,187,0.09302927553653717,0.0386505201458931,0.09302927553653717,,,,,,
,,,,188,0.09682799875736237,0.04766305536031723,0.09682799875736237,,,,,,
,,,,189,0.1262352168560028,0.07241557538509369,0.1262352168560028,,,,,,
,,,,190,0.15110573172569275,0.10701176524162292,0.15110573172569275,,,,,,
,,,,191,0.13295531272888184,0.07546190917491913,0.13295531272888184,,,,,,
,,,,192,0.10443418473005295,0.04889184609055519,0.10443418473005295,,,,,,
,,,,193,0.13717591762542725,0.08780109882354736,0.13717591762542725,,,,,,
,,,,194,0.11120964586734772,0.05912606790661812,0.11120964586734772,,,,,,
,,,,195,0.07833445072174072,0.02980649098753929,0.07833445072174072,,,,,,
,,,,196,0.10855837166309357,0.05622963607311249,0.10855837166309357,,,,,,
,,,,197,0.017820492386817932,0.0005357376649044454,0.017820492386817932,,,,,,
,,,0,893,,,,0.10618266463279724,0.055049311369657516,0.10618266463279724,,,
,,,0,893,,,,,,,0.13898822665214539,0.08476662635803223,0.13898822665214539
0.13059422373771667,0.07796064019203186,0.13059422373771667,1,899,,,,,,,,,
0.106499582529068,0.05858150124549866,0.106499582529068,1,949,,,,,,,,,
0.10278183221817017,0.057852305471897125,0.10278183221817017,1,999,,,,,,,,,
0.08352235704660416,0.03303990513086319,0.08352235704660416,1,1049,,,,,,,,,
0.09326660633087158,0.03769197314977646,0.09326660633087158,1,1099,,,,,,,,,
0.1029919758439064,0.05704308673739433,0.1029919758439064,1,1149,,,,,,,,,
0.09811264276504517,0.05164877325296402,0.09811264276504517,1,1199,,,,,,,,,
0.10004033148288727,0.05495446175336838,0.10004033148288727,1,1249,,,,,,,,,
0.1001046672463417,0.05002675950527191,0.1001046672463417,1,1299,,,,,,,,,
0.10883393883705139,0.05790757015347481,0.10883393883705139,1,1349,,,,,,,,,
0.08308294415473938,0.037481267005205154,0.08308294415473938,1,1399,,,,,,,,,
0.08009214699268341,0.03854704648256302,0.08009214699268341,1,1449,,,,,,,,,
0.11161533743143082,0.05873725563287735,0.11161533743143082,1,1499,,,,,,,,,
0.05648689344525337,0.017165783792734146,0.05648689344525337,1,1549,,,,,,,,,
0.09946029633283615,0.05184289440512657,0.09946029633283615,1,1599,,,,,,,,,
0.10073155164718628,0.04193815588951111,0.10073155164718628,1,1649,,,,,,,,,
0.09419099241495132,0.04676462709903717,0.09419099241495132,1,1699,,,,,,,,,
0.11293748766183853,0.06649065017700195,0.11293748766183853,1,1749,,,,,,,,,
,,,,198,0.07605249434709549,0.035560108721256256,0.07605249434709549,,,,,,
,,,,199,0.0802418515086174,0.03607890009880066,0.0802418515086174,,,,,,
,,,,200,0.09665355086326599,0.05118756741285324,0.09665355086326599,,,,,,
,,,,201,0.0646195113658905,0.026608869433403015,0.0646195113658905,,,,,,
,,,,202,0.08104513585567474,0.036585915833711624,0.08104513585567474,,,,,,
,,,,203,0.08588406443595886,0.03994981199502945,0.08588406443595886,,,,,,
,,,,204,0.06535893678665161,0.02706487849354744,0.06535893678665161,,,,,,
,,,,205,0.09928308427333832,0.05327167361974716,0.09928308427333832,,,,,,
,,,,206,0.11211317777633667,0.07100680470466614,0.11211317777633667,,,,,,
,,,,207,0.10243736207485199,0.0537281408905983,0.10243736207485199,,,,,,
,,,,208,0.11630132794380188,0.06874601542949677,0.11630132794380188,,,,,,
,,,,209,0.11007526516914368,0.06239701807498932,0.11007526516914368,,,,,,
,,,,210,0.08110547065734863,0.03680993244051933,0.08110547065734863,,,,,,
,,,,211,0.10156598687171936,0.05791693925857544,0.10156598687171936,,,,,,
,,,,212,0.11620651930570602,0.06552819907665253,0.11620651930570602,,,,,,
,,,,213,0.11720213294029236,0.054751403629779816,0.11720213294029236,,,,,,
,,,,214,0.1271408498287201,0.07515586912631989,0.1271408498287201,,,,,,
,,,,215,0.09344363212585449,0.04216040298342705,0.09344363212585449,,,,,,
,,,,216,0.14928197860717773,0.08614962548017502,0.14928197860717773,,,,,,
,,,,217,0.1281745880842209,0.07241010665893555,0.1281745880842209,,,,,,
,,,,218,0.10059485584497452,0.05810109153389931,0.10059485584497452,,,,,,
,,,,219,0.06632375717163086,0.026889324188232422,0.06632375717163086,,,,,,
,,,,220,0.0784345269203186,0.0293990857899189,0.0784345269203186,,,,,,
,,,,221,0.12489818036556244,0.07822165638208389,0.12489818036556244,,,,,,
,,,,222,0.07276207208633423,0.03670267015695572,0.07276207208633423,,,,,,
,,,,223,0.1083645224571228,0.055230338126420975,0.1083645224571228,,,,,,
,,,,224,0.09567373991012573,0.05153296887874603,0.09567373991012573,,,,,,
,,,,225,0.10108362883329391,0.05725245922803879,0.10108362883329391,,,,,,
,,,,226,0.0789416953921318,0.03235958516597748,0.0789416953921318,,,,,,
,,,,227,0.08778771758079529,0.040589965879917145,0.08778771758079529,,,,,,
,,,,228,0.08022697269916534,0.03664834797382355,0.08022697269916534,,,,,,
,,,,229,0.10322032868862152,0.05797129124403,0.10322032868862152,,,,,,
,,,,230,0.0976288840174675,0.04204772040247917,0.0976288840174675,,,,,,
,,,,231,0.12202049791812897,0.06720520555973053,0.12202049791812897,,,,,,
,,,,232,0.05695265531539917,0.022408336400985718,0.05695265531539917,,,,,,
,,,,233,0.08677767217159271,0.03804532438516617,0.08677767217159271,,,,,,
,,,,234,0.08954896032810211,0.04038390517234802,0.08954896032810211,,,,,,
,,,,235,0.10393807291984558,0.0565558522939682,0.10393807291984558,,,,,,
,,,,236,0.1702682375907898,0.10908182710409164,0.1702682375907898,,,,,,
,,,,237,0.10500302165746689,0.04766147583723068,0.10500302165746689,,,,,,
,,,,238,0.11713908612728119,0.06423793733119965,0.11713908612728119,,,,,,
,,,,239,0.11379016935825348,0.07185781002044678,0.11379016935825348,,,,,,
,,,,240,0.08637358248233795,0.037162840366363525,0.08637358248233795,,,,,,
,,,,241,0.08449381589889526,0.035776399075984955,0.08449381589889526,,,,,,
,,,,242,0.06593205779790878,0.02335326373577118,0.06593205779790878,,,,,,
,,,,243,0.09927305579185486,0.0499744713306427,0.09927305579185486,,,,,,
,,,,244,0.07688071578741074,0.03410158306360245,0.07688071578741074,,,,,,
,,,,245,0.07612082362174988,0.03950527310371399,0.07612082362174988,,,,,,
,,,,246,0.06749246269464493,0.02607119455933571,0.06749246269464493,,,,,,
,,,,247,0.13133308291435242,0.07681859284639359,0.13133308291435242,,,,,,
,,,,248,0.14635899662971497,0.0817948430776596,0.14635899662971497,,,,,,
,,,,249,0.1309913694858551,0.07542991638183594,0.1309913694858551,,,,,,
,,,,250,0.1161886602640152,0.06407131254673004,0.1161886602640152,,,,,,
,,,,251,0.0997466966509819,0.05191340669989586,0.0997466966509819,,,,,,
,,,,252,0.12199515104293823,0.06649423390626907,0.12199515104293823,,,,,,
,,,,253,0.0848475843667984,0.03701134771108627,0.0848475843667984,,,,,,
,,,,254,0.08122855424880981,0.03680688142776489,0.08122855424880981,,,,,,
,,,,255,0.09030347317457199,0.0453687347471714,0.09030347317457199,,,,,,
,,,,256,0.08690464496612549,0.04918544739484787,0.08690464496612549,,,,,,
,,,,257,0.09352439641952515,0.05661509931087494,0.09352439641952515,,,,,,
,,,,258,0.07778653502464294,0.040049389004707336,0.07778653502464294,,,,,,
,,,,259,0.07507074624300003,0.031584396958351135,0.07507074624300003,,,,,,
,,,,260,0.08869166672229767,0.045249778777360916,0.08869166672229767,,,,,,
,,,,261,0.0687197595834732,0.0338030681014061,0.0687197595834732,,,,,,
,,,,262,0.07957927882671356,0.03880714997649193,0.07957927882671356,,,,,,
,,,,263,0.07589483261108398,0.03835656866431236,0.07589483261108398,,,,,,
,,,,264,0.09341256320476532,0.0480952262878418,0.09341256320476532,,,,,,
,,,,265,0.09797826409339905,0.053747233003377914,0.09797826409339905,,,,,,
,,,,266,0.1276785284280777,0.08917240798473358,0.1276785284280777,,,,,,
,,,,267,0.08998504281044006,0.03911954164505005,0.08998504281044006,,,,,,
,,,,268,0.09257618337869644,0.044145431369543076,0.09257618337869644,,,,,,
,,,,269,0.11451379209756851,0.06380783021450043,0.11451379209756851,,,,,,
,,,,270,0.1402844786643982,0.07722167670726776,0.1402844786643982,,,,,,
,,,,271,0.0938466265797615,0.042001012712717056,0.0938466265797615,,,,,,
,,,,272,0.12382873147726059,0.06634131073951721,0.12382873147726059,,,,,,
,,,,273,0.10431730002164841,0.05989982187747955,0.10431730002164841,,,,,,
,,,,274,0.0822819322347641,0.03599235415458679,0.0822819322347641,,,,,,
,,,,275,0.09236256033182144,0.03922966867685318,0.09236256033182144,,,,,,
,,,,276,0.0763159692287445,0.03899087756872177,0.0763159692287445,,,,,,
,,,,277,0.10704836994409561,0.051757290959358215,0.10704836994409561,,,,,,
,,,,278,0.11005932092666626,0.05469571799039841,0.11005932092666626,,,,,,
,,,,279,0.07494907081127167,0.02627275139093399,0.07494907081127167,,,,,,
,,,,280,0.082288458943367,0.033450692892074585,0.082288458943367,,,,,,
,,,,281,0.08243582397699356,0.04264985769987106,0.08243582397699356,,,,,,
,,,,282,0.1008986309170723,0.05280918627977371,0.1008986309170723,,,,,,
,,,,283,0.08741520345211029,0.042155466973781586,0.08741520345211029,,,,,,
,,,,284,0.1125984638929367,0.06151815503835678,0.1125984638929367,,,,,,
,,,,285,0.1343591809272766,0.08335472643375397,0.1343591809272766,,,,,,
,,,,286,0.14043322205543518,0.08448772132396698,0.14043322205543518,,,,,,
,,,,287,0.10418522357940674,0.047066327184438705,0.10418522357940674,,,,,,
,,,,288,0.13578976690769196,0.0858563482761383,0.13578976690769196,,,,,,
,,,,289,0.089986152946949,0.04795312136411667,0.089986152946949,,,,,,
,,,,290,0.08803494274616241,0.0421789214015007,0.08803494274616241,,,,,,
,,,,291,0.10127867013216019,0.05954389274120331,0.10127867013216019,,,,,,
,,,,292,0.1092672049999237,0.055158570408821106,0.1092672049999237,,,,,,
,,,,293,0.08672511577606201,0.03957456722855568,0.08672511577606201,,,,,,
,,,,294,0.10541622340679169,0.055769238620996475,0.10541622340679169,,,,,,
,,,,295,0.07333938777446747,0.03200330585241318,0.07333938777446747,,,,,,
,,,,296,0.08667845278978348,0.04325440526008606,0.08667845278978348,,,,,,
,,,,297,0.09256217628717422,0.039488136768341064,0.09256217628717422,,,,,,
,,,,298,0.0820060521364212,0.03653518110513687,0.0820060521364212,,,,,,
,,,,299,0.13097892701625824,0.08719192445278168,0.13097892701625824,,,,,,
,,,,300,0.10014257580041885,0.05305617302656174,0.10014257580041885,,,,,,
,,,,301,0.09287795424461365,0.053763262927532196,0.09287795424461365,,,,,,
,,,,302,0.08042691648006439,0.035662680864334106,0.08042691648006439,,,,,,
,,,,303,0.11710574477910995,0.07091262191534042,0.11710574477910995,,,,,,
,,,,304,0.11135713756084442,0.0633251890540123,0.11135713756084442,,,,,,
,,,,305,0.11290593445301056,0.06126145273447037,0.11290593445301056,,,,,,
,,,,306,0.08184637874364853,0.03776928037405014,0.08184637874364853,,,,,,
,,,,307,0.09186732769012451,0.04412226378917694,0.09186732769012451,,,,,,
,,,,308,0.07385219633579254,0.028252318501472473,0.07385219633579254,,,,,,
,,,,309,0.1017722487449646,0.05602347105741501,0.1017722487449646,,,,,,
,,,,310,0.06608464568853378,0.025233451277017593,0.06608464568853378,,,,,,
,,,,311,0.0995909720659256,0.05151984840631485,0.0995909720659256,,,,,,
,,,,312,0.0856998860836029,0.0434747189283371,0.0856998860836029,,,,,,
,,,,313,0.07273498922586441,0.029521146789193153,0.07273498922586441,,,,,,
,,,,314,0.08260456472635269,0.036318786442279816,0.08260456472635269,,,,,,
